date,station,origin,actual,LSTM,SARIMA+LSTM
2020-12-01,Cox's Bazar,2017,28.03,29.284997466206548,28.651291815717528
2021-01-01,Cox's Bazar,2020,28.35,26.800683436393737,27.56235880330637
2021-02-01,Cox's Bazar,2020,29.36,29.040499906539914,29.83507503830831
2021-03-01,Cox's Bazar,2020,32.91,31.840234333276747,32.06559731090186
2021-04-01,Cox's Bazar,2020,33.67,33.41175537467002,33.28766561776449
2021-05-01,Cox's Bazar,2020,33.92,33.253921574354166,33.436567479128655
2021-06-01,Cox's Bazar,2020,30.86,31.766098159551618,31.863096408946994
2021-07-01,Cox's Bazar,2020,30.91,30.911381208896636,31.071728236674314
2021-08-01,Cox's Bazar,2020,30.95,31.006245086193083,31.40400505368826
2021-09-01,Cox's Bazar,2020,32.2,31.753345814943312,32.06580001622564
2021-10-01,Cox's Bazar,2020,32.93,32.33105121612549,32.534415416132596
2021-11-01,Cox's Bazar,2020,32.15,31.010985910892483,31.16489916325542
2021-12-01,Cox's Bazar,2020,28.59,28.08757232069969,28.607921820313
2022-01-01,Cox's Bazar,2020,27.31,26.932034643292425,27.735707203263456
2022-02-01,Cox's Bazar,2020,28.61,29.19432981729507,29.866918389904455
2022-03-01,Cox's Bazar,2020,32.74,31.743991975784297,32.23180221425674
2022-04-01,Cox's Bazar,2020,33.43,33.297956254482266,33.41044515530975
2022-05-01,Cox's Bazar,2020,32.85,33.114848446846004,33.55262114889903
2022-06-01,Cox's Bazar,2020,31.26,31.719065861701964,31.967993065940597
2022-07-01,Cox's Bazar,2020,32.23,30.879076391458508,31.201500969215292
2022-08-01,Cox's Bazar,2020,32.35,31.04954220771789,31.48410044393309
2022-09-01,Cox's Bazar,2020,31.99,31.733219754695888,32.20913771572902
2022-10-01,Cox's Bazar,2020,33.03,32.24157344937324,32.6755291964806
2022-11-01,Cox's Bazar,2020,32.34,30.841863660812376,31.292283816514107
2022-12-01,Cox's Bazar,2020,29.99,28.0478121137619,28.686619028247637
2023-01-01,Cox's Bazar,2020,28.25,26.990511880517005,27.832393224380706
2023-02-01,Cox's Bazar,2020,30.43,29.302277098894116,29.97043164702449
2023-03-01,Cox's Bazar,2020,33.05,31.773522999286648,32.322784731057965
2023-04-01,Cox's Bazar,2020,34.83,33.26747257709503,33.50417046400878
2023-05-01,Cox's Bazar,2020,33.41,33.0291420173645,33.64426675769979
2023-06-01,Cox's Bazar,2020,32.38,31.649424867630003,32.058229997083096
2023-07-01,Cox's Bazar,2020,32.34,30.853623449802395,31.28755037240335
2023-08-01,Cox's Bazar,2020,31.0,31.05605367183685,31.5717590461581
2023-09-01,Cox's Bazar,2020,32.51,31.73822243452072,32.28947909702435
2023-10-01,Cox's Bazar,2020,32.56,32.208571598529815,32.75481882710766
2023-11-01,Cox's Bazar,2020,31.33,30.679820227622983,31.37060320958724
2023-12-01,Cox's Bazar,2020,28.84,27.968755245804786,28.766295875210837
2012-01-01,Faridpur,2011,23.93,24.190248272418977,24.18168784830723
2012-02-01,Faridpur,2011,28.92,28.429404025077822,28.23565454417689
2012-03-01,Faridpur,2011,33.79,32.58299235343934,32.92118402131723
2012-04-01,Faridpur,2011,34.17,34.67520971298218,34.71894601987498
2012-05-01,Faridpur,2011,35.02,34.25271003723145,34.110729306269654
2012-06-01,Faridpur,2011,33.72,33.15165963172913,32.9071863750706
2012-07-01,Faridpur,2011,32.45,32.37792756080628,31.982173824995364
2012-08-01,Faridpur,2011,32.32,32.0061828327179,32.16537170242765
2012-09-01,Faridpur,2011,32.77,32.07348473548889,32.311939709362235
2012-10-01,Faridpur,2011,32.2,31.87358154296875,32.03188343450772
2012-11-01,Faridpur,2011,28.55,29.8542657661438,29.668607351027504
2012-12-01,Faridpur,2011,24.01,26.363894901275636,26.079951934612925
2013-01-01,Faridpur,2011,23.94,25.50791192531586,24.75104857115926
2013-02-01,Faridpur,2011,28.6,28.7589061498642,28.43149495454802
2013-03-01,Faridpur,2011,33.82,32.468923540115355,33.0577100613406
2013-04-01,Faridpur,2011,35.02,34.34785927772522,34.82831683322376
2013-05-01,Faridpur,2011,32.19,34.01895479202271,34.197975736782446
2013-06-01,Faridpur,2011,33.74,33.04568396568298,32.99790313993504
2013-07-01,Faridpur,2011,32.6,32.31621684074402,32.08146353896258
2013-08-01,Faridpur,2011,32.04,32.043261003494266,32.28099965069381
2013-09-01,Faridpur,2011,32.82,32.05066870689392,32.397933578923244
2013-10-01,Faridpur,2011,31.28,31.720076103210452,32.13129402022192
2013-11-01,Faridpur,2011,29.91,30.10870517730713,29.803621550348957
2013-12-01,Faridpur,2011,26.3,27.248701453208923,26.207305642278055
2014-01-01,Faridpur,2011,23.16,26.265646057128908,24.821523277204953
2014-02-01,Faridpur,2011,27.1,28.721768498420715,28.502825499464002
2014-03-01,Faridpur,2011,32.76,32.03266589164734,33.12939332758087
2014-04-01,Faridpur,2011,37.06,33.91525260925293,34.89858520518488
2014-05-01,Faridpur,2011,35.52,33.81136443138123,34.26640983414326
2014-06-01,Faridpur,2011,33.17,32.9628387260437,33.064588842080695
2014-07-01,Faridpur,2011,32.54,32.23916010856629,32.14602203156834
2014-08-01,Faridpur,2011,32.4,31.91656623840332,32.34308425793967
2014-09-01,Faridpur,2011,32.88,31.89084321022034,32.45711885892913
2014-10-01,Faridpur,2011,32.49,31.59938038825989,32.18842874932725
2014-11-01,Faridpur,2011,30.43,30.28513994216919,29.8583453542446
2014-12-01,Faridpur,2011,24.72,27.78860369205475,26.25877922816305
2015-01-01,Faridpur,2014,24.59,24.26203530073166,24.25334330357662
2015-02-01,Faridpur,2014,28.5,26.616117005348208,28.384982351768247
2015-03-01,Faridpur,2014,32.75,31.6865469455719,33.13580363259048
2015-04-01,Faridpur,2014,33.21,34.875412197113036,34.94924293754108
2015-05-01,Faridpur,2014,34.6,34.7372216129303,34.19433734161288
2015-06-01,Faridpur,2014,33.08,33.77888798713684,33.03978934315883
2015-07-01,Faridpur,2014,32.08,33.41491351127625,32.10106844350011
2015-08-01,Faridpur,2014,32.69,33.34426275253296,32.20058900476413
2015-09-01,Faridpur,2014,33.46,33.192233943939215,32.385158968239395
2015-10-01,Faridpur,2014,32.93,32.443267545700074,32.00685268567653
2015-11-01,Faridpur,2014,30.62,30.638299322128297,29.674991952228297
2015-12-01,Faridpur,2014,25.94,27.942352719306946,25.872310846740916
2016-01-01,Faridpur,2014,25.16,25.7524289226532,24.470331496012324
2016-02-01,Faridpur,2014,30.06,25.630175852775572,28.349429449149206
2016-03-01,Faridpur,2014,34.07,28.857156882286073,33.03903031212695
2016-04-01,Faridpur,2014,36.11,32.61019862174988,34.85688436698774
2016-05-01,Faridpur,2014,34.1,34.191497821807864,34.158204495761254
2016-06-01,Faridpur,2014,34.08,33.989136095047,33.02282017024198
2016-07-01,Faridpur,2014,32.28,33.431714439392096,32.081408416307575
2016-08-01,Faridpur,2014,33.13,33.120952501297,32.19192696269987
2016-09-01,Faridpur,2014,33.31,32.981601572036745,32.37946909752247
2016-10-01,Faridpur,2014,33.42,32.525979661941534,32.01120867964965
2016-11-01,Faridpur,2014,30.16,31.256295900344853,29.686111666223344
2016-12-01,Faridpur,2014,27.35,29.151935043334962,25.894848188052585
2017-01-01,Faridpur,2014,26.24,26.78255193710327,24.46349062437344
2017-02-01,Faridpur,2014,29.85,25.47420243740082,28.34819810115582
2017-03-01,Faridpur,2014,31.38,27.182028346061706,33.042669829404815
2017-04-01,Faridpur,2014,33.88,30.92944491386414,34.864551978451
2017-05-01,Faridpur,2014,34.87,33.53230568885803,34.1688979884461
2017-06-01,Faridpur,2014,33.46,33.96823288917542,33.03501764357091
2017-07-01,Faridpur,2014,32.07,33.41972483634949,32.094645789412155
2017-08-01,Faridpur,2014,32.88,32.97891361236572,32.20624297491121
2017-09-01,Faridpur,2014,33.4,32.809587259292606,32.39462577887018
2017-10-01,Faridpur,2014,31.65,32.51890995979309,32.02715042474781
2017-11-01,Faridpur,2014,29.96,31.593978033065795,29.70264609624127
2017-12-01,Faridpur,2014,26.61,29.817452898025515,25.911868835801613
2018-01-01,Faridpur,2017,23.41,25.92564606666565,24.944367257978552
2018-02-01,Faridpur,2017,29.54,28.345416378974917,28.716942088916046
2018-03-01,Faridpur,2017,33.75,31.606322631835937,33.15984965499685
2018-04-01,Faridpur,2017,33.12,33.546278924942015,35.01239248425255
2018-05-01,Faridpur,2017,32.63,33.77193252563477,34.443065100751575
2018-06-01,Faridpur,2017,33.87,33.068449010849,33.30338173385671
2018-07-01,Faridpur,2017,32.67,32.29045038223267,32.29380042749158
2018-08-01,Faridpur,2017,33.14,32.037641496658324,32.51226327693224
2018-09-01,Faridpur,2017,33.72,32.20425062179566,32.724330105098375
2018-10-01,Faridpur,2017,31.88,31.918312892913818,32.29257665630081
2018-11-01,Faridpur,2017,30.28,30.380946302413943,29.975019325681828
2018-12-01,Faridpur,2017,25.88,27.792189526557923,26.22344067169811
2019-01-01,Faridpur,2017,26.64,26.24829800128937,24.84592402610692
2019-02-01,Faridpur,2017,28.18,27.659863452911377,28.72027256609781
2019-03-01,Faridpur,2017,31.94,30.77389919281006,33.19511089548748
2019-04-01,Faridpur,2017,34.25,32.97440629959107,34.99072201218092
2019-05-01,Faridpur,2017,35.0,33.44422898292542,34.408918915912764
2019-06-01,Faridpur,2017,34.14,32.91657976150513,33.2929025677071
2019-07-01,Faridpur,2017,33.55,32.22129985809326,32.28532187260455
2019-08-01,Faridpur,2017,33.48,31.878711986541752,32.498232581378275
2019-09-01,Faridpur,2017,33.05,31.96125038146973,32.723608506106274
2019-10-01,Faridpur,2017,32.05,31.874155578613284,32.306840110005865
2019-11-01,Faridpur,2017,30.53,30.787809171676635,29.966775358942485
2019-12-01,Faridpur,2017,24.94,28.53014822483063,26.22206125520232
2020-01-01,Faridpur,2017,23.89,26.656902804374695,24.856078952761482
2020-02-01,Faridpur,2017,27.13,27.17277202129364,28.7302209518389
2020-03-01,Faridpur,2017,32.47,29.931412191390994,33.20473862371786
2020-04-01,Faridpur,2017,34.14,32.40112218856812,35.000132357430076
2020-05-01,Faridpur,2017,32.99,33.24494136810303,34.41988740006525
2020-06-01,Faridpur,2017,33.11,32.915031375885015,33.30569385489975
2020-07-01,Faridpur,2017,32.95,32.25054451942444,32.29924709593298
2020-08-01,Faridpur,2017,32.67,31.835113601684572,32.51322676335651
2020-09-01,Faridpur,2017,33.31,31.854290924072266,32.73978337628473
2020-10-01,Faridpur,2017,33.15,31.866526002883916,32.3238261420322
2020-11-01,Faridpur,2017,30.53,31.132563838958742,29.984215704996178
2020-12-01,Faridpur,2017,25.25,29.178299612998963,26.24054705179084
2021-01-01,Faridpur,2020,25.04,23.0228896689415,24.488993387539328
2021-02-01,Faridpur,2020,29.41,26.212523684501647,28.565812513052425
2021-03-01,Faridpur,2020,34.51,31.25382981300354,33.08459401804986
2021-04-01,Faridpur,2020,35.93,34.18104999542237,34.79650217611402
2021-05-01,Faridpur,2020,34.63,34.380043039321905,34.29127781041799
2021-06-01,Faridpur,2020,32.69,33.394968605041505,33.41425911194386
2021-07-01,Faridpur,2020,32.83,32.476791038513184,32.44928618537139
2021-08-01,Faridpur,2020,32.76,32.15573233604431,32.61438916386609
2021-09-01,Faridpur,2020,33.09,32.40602981567383,32.860973797760266
2021-10-01,Faridpur,2020,33.23,32.35762199401856,32.32306211470129
2021-11-01,Faridpur,2020,29.28,30.40662967681885,30.040402437024568
2021-12-01,Faridpur,2020,25.67,26.154002261161807,26.041738619213668
2022-01-01,Faridpur,2020,24.33,23.18507751584053,24.77869886554402
2022-02-01,Faridpur,2020,26.69,25.774145503044128,28.66875201713184
2022-03-01,Faridpur,2020,33.82,30.885212068557742,33.113262399901245
2022-04-01,Faridpur,2020,34.49,34.04227876663208,34.81216637809172
2022-05-01,Faridpur,2020,33.42,34.37154768943787,34.29762146687398
2022-06-01,Faridpur,2020,33.42,33.176634902954106,33.40203641660353
2022-07-01,Faridpur,2020,33.81,32.199546928405766,32.44653291930658
2022-08-01,Faridpur,2020,33.52,32.03806163787842,32.629677459221625
2022-09-01,Faridpur,2020,33.13,32.32006420135498,32.87681983897053
2022-10-01,Faridpur,2020,32.21,32.257803993225096,32.349877258933006
2022-11-01,Faridpur,2020,30.53,30.584949884414677,30.08142383414317
2022-12-01,Faridpur,2020,27.02,26.49393238544464,26.085139510345996
2023-01-01,Faridpur,2020,24.64,23.31903682947159,24.79991515352094
2023-02-01,Faridpur,2020,29.56,25.324601006507873,28.690204548098997
2023-03-01,Faridpur,2020,32.53,30.47848421096802,33.13530124133663
2023-04-01,Faridpur,2020,36.71,33.809254283905034,34.83522368376443
2023-05-01,Faridpur,2020,34.61,34.29321731567383,34.321490271509276
2023-06-01,Faridpur,2020,33.87,33.1035359954834,33.426659699150115
2023-07-01,Faridpur,2020,34.42,32.10206094741822,32.47209731947084
2023-08-01,Faridpur,2020,33.2,31.937333488464358,32.65581022580291
2023-09-01,Faridpur,2020,33.57,32.22322401046753,32.90307456806152
2023-10-01,Faridpur,2020,33.05,32.210043849945066,32.3762412791059
2023-11-01,Faridpur,2020,31.09,30.75884775161743,30.107687538829342
2023-12-01,Faridpur,2020,26.69,26.748033323287963,26.11107243791476
2012-01-01,Jessore,2011,24.75,24.785219717621803,25.417066843390987
2012-02-01,Jessore,2011,29.48,28.54541000366211,29.350315854907294
2012-03-01,Jessore,2011,34.6,32.8901793718338,33.80732561167005
2012-04-01,Jessore,2011,35.33,35.809523289203646,36.1598097531776
2012-05-01,Jessore,2011,37.64,35.82413241267204,35.91830009692519
2012-06-01,Jessore,2011,36.1,34.005592861175536,34.337790807599774
2012-07-01,Jessore,2011,33.07,32.836251007318495,33.05872533793989
2012-08-01,Jessore,2011,33.17,32.576231619119646,33.15723229624304
2012-09-01,Jessore,2011,33.5,32.78461392879486,33.350633836958835
2012-10-01,Jessore,2011,33.07,32.60137389063836,33.02245885613757
2012-11-01,Jessore,2011,29.41,30.37817389726639,30.787013167818497
2012-12-01,Jessore,2011,25.36,26.656493651270868,27.2342169810684
2013-01-01,Jessore,2011,24.77,24.965430811047554,25.908079365844568
2013-02-01,Jessore,2011,29.15,28.467395099401475,29.59281749507627
2013-03-01,Jessore,2011,34.46,32.921368898153304,34.00032614002504
2013-04-01,Jessore,2011,35.93,35.89487610936165,36.32790153551878
2013-05-01,Jessore,2011,33.87,35.78888141274452,36.058968401911876
2013-06-01,Jessore,2011,34.01,33.86020448088646,34.47711089585764
2013-07-01,Jessore,2011,33.17,32.81428753256798,33.20009357587555
2013-08-01,Jessore,2011,32.91,32.75193748354912,33.30192942499605
2013-09-01,Jessore,2011,33.33,32.90583649277687,33.463455129093326
2013-10-01,Jessore,2011,31.86,32.5408839404583,33.129933669522586
2013-11-01,Jessore,2011,30.74,30.396958575248718,30.92471941524159
2013-12-01,Jessore,2011,27.17,26.835703153014183,27.358035920811396
2014-01-01,Jessore,2011,24.04,25.05944604575634,26.001660377206317
2014-02-01,Jessore,2011,28.04,28.42252939939499,29.683945868396254
2014-03-01,Jessore,2011,33.38,32.87229090571404,34.08861864180786
2014-04-01,Jessore,2011,38.03,35.856370903253556,36.41259564640449
2014-05-01,Jessore,2011,37.52,35.781412013769156,36.140072676254874
2014-06-01,Jessore,2011,34.21,33.8679155766964,34.555069977260835
2014-07-01,Jessore,2011,32.94,32.82561924695969,33.27484811187437
2014-08-01,Jessore,2011,33.47,32.76109295964241,33.37344169146693
2014-09-01,Jessore,2011,33.54,32.910511876344685,33.53171959317557
2014-10-01,Jessore,2011,32.78,32.544969583749776,33.19577221585759
2014-11-01,Jessore,2011,31.03,30.46494306087494,30.988253767259334
2014-12-01,Jessore,2011,25.86,26.938643285036086,27.41861671923217
2015-01-01,Jessore,2014,25.5,25.85760681986809,25.11434417267186
2015-02-01,Jessore,2014,29.26,28.141797559261324,29.246753209195518
2015-03-01,Jessore,2014,33.03,32.7739986038208,33.89358407492836
2015-04-01,Jessore,2014,34.22,36.021280653476715,36.22999192875053
2015-05-01,Jessore,2014,36.36,36.024990216493606,35.93122138734213
2015-06-01,Jessore,2014,34.31,34.777700166702274,34.30544093888986
2015-07-01,Jessore,2014,32.36,34.23288843154907,32.94580325619716
2015-08-01,Jessore,2014,33.17,33.93437737226486,33.04343759087821
2015-09-01,Jessore,2014,34.04,33.3837997174263,33.20155121047516
2015-10-01,Jessore,2014,33.58,32.31234798192978,32.735086257268854
2015-11-01,Jessore,2014,31.33,30.52693249821663,30.546256394629445
2015-12-01,Jessore,2014,26.65,28.21693772137165,26.78972489794941
2016-01-01,Jessore,2014,25.61,26.830060498714445,25.376012871936553
2016-02-01,Jessore,2014,30.5,27.846428558826446,29.23416628395068
2016-03-01,Jessore,2014,34.46,31.327145278453827,33.80545573142477
2016-04-01,Jessore,2014,37.42,34.4807543361187,36.13691493052438
2016-05-01,Jessore,2014,35.67,35.37180742144585,35.90057259678717
2016-06-01,Jessore,2014,34.32,34.74642846345902,34.30615354691563
2016-07-01,Jessore,2014,32.82,34.07438364744186,32.9309003937893
2016-08-01,Jessore,2014,32.92,33.59621062994003,33.03220589878451
2016-09-01,Jessore,2014,33.21,33.00944032430649,33.20465222545599
2016-10-01,Jessore,2014,33.85,31.977893702983856,32.74489989700231
2016-11-01,Jessore,2014,29.85,30.35278896212578,30.555162092029136
2016-12-01,Jessore,2014,27.22,28.374356803298,26.812588451560128
2017-01-01,Jessore,2014,26.38,26.99363849937916,25.369623495476915
2017-02-01,Jessore,2014,30.07,27.826069951057434,29.233395042185386
2017-03-01,Jessore,2014,32.55,31.022373304367065,33.810048998046575
2017-04-01,Jessore,2014,35.69,34.09810474157334,36.14618428228367
2017-05-01,Jessore,2014,36.11,35.105178108215334,35.91352081313146
2017-06-01,Jessore,2014,34.63,34.540566568374636,34.32068800783088
2017-07-01,Jessore,2014,32.41,33.85197905421257,32.94616987657086
2017-08-01,Jessore,2014,33.54,33.3789097070694,33.048684473998584
2017-09-01,Jessore,2014,34.62,32.78040356993675,33.22224322584501
2017-10-01,Jessore,2014,32.42,31.731357131004337,32.76324670540671
2017-11-01,Jessore,2014,30.43,30.12372030377388,30.574141495216207
2017-12-01,Jessore,2014,27.06,28.227722717523577,26.832269068284056
2018-01-01,Jessore,2017,24.35,26.339493750929833,25.66987745802209
2018-02-01,Jessore,2017,30.31,28.99743384063244,29.55017535594789
2018-03-01,Jessore,2017,34.58,32.94076458573342,33.87540555808189
2018-04-01,Jessore,2017,34.87,35.936533042192465,36.27654341649726
2018-05-01,Jessore,2017,34.15,36.22682640910149,36.13100160630925
2018-06-01,Jessore,2017,35.12,34.635866663455964,34.52786981259504
2018-07-01,Jessore,2017,33.53,33.32664808392525,33.05016022714853
2018-08-01,Jessore,2017,33.88,33.20372107386589,33.28761937165632
2018-09-01,Jessore,2017,34.63,33.34878268003464,33.56859030790686
2018-10-01,Jessore,2017,32.99,32.671698968410496,33.0401813122022
2018-11-01,Jessore,2017,30.99,30.69198823332787,30.761611703097923
2018-12-01,Jessore,2017,26.05,27.922900470495225,27.079685687174138
2019-01-01,Jessore,2017,26.85,26.643888677954674,25.734018180315
2019-02-01,Jessore,2017,28.88,28.860279588103296,29.61242158282203
2019-03-01,Jessore,2017,32.19,32.842643405199055,33.93758160119811
2019-04-01,Jessore,2017,34.87,35.73741545557976,36.301307742364095
2019-05-01,Jessore,2017,36.65,36.06301589608193,36.154451141163605
2019-06-01,Jessore,2017,36.03,34.583013366460804,34.55784311301088
2019-07-01,Jessore,2017,34.51,33.404489933252336,33.084368225548545
2019-08-01,Jessore,2017,33.68,33.12640902400017,33.30785634455751
2019-09-01,Jessore,2017,33.15,33.10625150799751,33.60193409255328
2019-10-01,Jessore,2017,32.27,32.50514664649964,33.09604897117275
2019-11-01,Jessore,2017,30.41,30.709448412656783,30.79346085048241
2019-12-01,Jessore,2017,25.47,28.17262018978596,27.109427838792115
2020-01-01,Jessore,2017,24.86,26.855818613767624,25.766952049799627
2020-02-01,Jessore,2017,27.46,28.884588005542756,29.645054742753583
2020-03-01,Jessore,2017,32.56,32.73402291417122,33.96962863556696
2020-04-01,Jessore,2017,34.95,35.538959151506425,36.33273908275195
2020-05-01,Jessore,2017,34.52,35.885809577703476,36.1860837032539
2020-06-01,Jessore,2017,34.48,34.48751024603844,34.58961374881385
2020-07-01,Jessore,2017,34.52,33.358479557037356,33.11608047444327
2020-08-01,Jessore,2017,33.45,33.06903599619866,33.339404458602395
2020-09-01,Jessore,2017,34.09,33.00969168901444,33.63361351447548
2020-10-01,Jessore,2017,33.52,32.3954849255085,33.12754471241812
2020-11-01,Jessore,2017,30.62,30.66887041449547,30.82432460991808
2020-12-01,Jessore,2017,26.53,28.243864198923113,27.140258270083166
2021-01-01,Jessore,2020,26.02,24.05458565533161,25.40002471869708
2021-02-01,Jessore,2020,29.89,27.04357983291149,29.314975289042383
2021-03-01,Jessore,2020,35.25,32.0968578517437,33.67442829019883
2021-04-01,Jessore,2020,36.98,35.4054090821743,35.941841730922086
2021-05-01,Jessore,2020,35.62,36.132543374300006,35.90023109580147
2021-06-01,Jessore,2020,33.51,34.79852186560631,34.688588076538096
2021-07-01,Jessore,2020,33.73,33.44848455786705,33.2935024737865
2021-08-01,Jessore,2020,33.77,33.07450221180916,33.317462581800534
2021-09-01,Jessore,2020,33.33,33.40442419171333,33.61838370049619
2021-10-01,Jessore,2020,33.71,33.2696153652668,32.98002492458421
2021-11-01,Jessore,2020,29.82,30.83921931028366,30.66851572719999
2021-12-01,Jessore,2020,26.09,26.574698125123977,26.765235527960233
2022-01-01,Jessore,2020,24.61,23.929801930189132,25.564251118081213
2022-02-01,Jessore,2020,27.59,26.909887162446978,29.37969573673589
2022-03-01,Jessore,2020,34.05,32.05746126770973,33.67403519144497
2022-04-01,Jessore,2020,35.78,35.45867423057556,35.92526246488091
2022-05-01,Jessore,2020,34.97,36.20770528912544,35.872966338728766
2022-06-01,Jessore,2020,34.77,34.57328168511391,34.64601673389906
2022-07-01,Jessore,2020,34.54,33.13606432914734,33.26457484716466
2022-08-01,Jessore,2020,33.85,32.96024921774864,33.320994797443944
2022-09-01,Jessore,2020,33.76,33.282396293878556,33.61818925949758
2022-10-01,Jessore,2020,32.83,33.143875004053115,32.99055310493648
2022-11-01,Jessore,2020,30.92,30.813629416227343,30.687335909855815
2022-12-01,Jessore,2020,27.86,26.490088764429093,26.779092953044444
2023-01-01,Jessore,2020,25.22,23.85814256504178,25.574388273388127
2023-02-01,Jessore,2020,30.34,26.85366316139698,29.39000251217853
2023-03-01,Jessore,2020,33.15,32.02866357326508,33.685096915867234
2023-04-01,Jessore,2020,37.48,35.42666100144386,35.93790171606828
2023-05-01,Jessore,2020,35.81,36.126475816965105,35.8872207918243
2023-06-01,Jessore,2020,35.75,34.40087449908257,34.66188913390282
2023-07-01,Jessore,2020,34.66,32.99201591610908,33.28216424205987
2023-08-01,Jessore,2020,33.55,32.88193750977516,33.339855097919475
2023-09-01,Jessore,2020,33.87,33.20783378720284,33.637616402826524
2023-10-01,Jessore,2020,33.17,33.05778452515602,33.01063690777366
2023-11-01,Jessore,2020,31.03,30.72494311332703,30.707871290851
2023-12-01,Jessore,2020,26.84,26.3868697142601,26.799947682129492
2012-01-01,Khulna,2011,24.32,24.591736881136896,24.849239159914
2012-02-01,Khulna,2011,29.07,28.784161813259125,28.820083220650577
2012-03-01,Khulna,2011,33.93,32.92201299190521,32.89016611374201
2012-04-01,Khulna,2011,35.3,35.16845149517059,34.804490466951634
2012-05-01,Khulna,2011,36.71,34.93974975585938,34.86511420334549
2012-06-01,Khulna,2011,35.3,33.3010302400589,33.30292706808425
2012-07-01,Khulna,2011,32.64,32.34056848049164,32.109300958680905
2012-08-01,Khulna,2011,32.82,32.19108554124833,32.21306310429051
2012-09-01,Khulna,2011,32.79,32.43417218923569,32.46296264076795
2012-10-01,Khulna,2011,32.33,32.312066190242774,32.23449124072541
2012-11-01,Khulna,2011,29.38,29.60695601940155,29.974069710161476
2012-12-01,Khulna,2011,25.06,26.135426271557808,26.453586665457877
2013-01-01,Khulna,2011,24.82,25.018987332582476,25.24490684531945
2013-02-01,Khulna,2011,29.09,29.038621914386752,29.00260730663103
2013-03-01,Khulna,2011,33.82,33.13014434337616,33.05372271967099
2013-04-01,Khulna,2011,35.39,35.2693526172638,34.965408348995716
2013-05-01,Khulna,2011,33.28,34.86994017601013,35.01252595990411
2013-06-01,Khulna,2011,33.88,33.24683508872986,33.44874942833272
2013-07-01,Khulna,2011,32.79,32.39552123069763,32.25885968366439
2013-08-01,Khulna,2011,32.63,32.398109693527225,32.372095668877535
2013-09-01,Khulna,2011,33.19,32.59194925785065,32.58855469301874
2013-10-01,Khulna,2011,31.61,32.301810984611514,32.34977915284489
2013-11-01,Khulna,2011,30.43,29.619684469699862,30.122657699873013
2013-12-01,Khulna,2011,27.0,26.434632450938228,26.59578792750921
2014-01-01,Khulna,2011,23.92,25.24650453448296,25.33908779839078
2014-02-01,Khulna,2011,27.77,29.178972235918046,29.094499003814395
2014-03-01,Khulna,2011,32.9,33.16211501598359,33.14298824624539
2014-04-01,Khulna,2011,37.68,35.238423643112185,35.05098957378579
2014-05-01,Khulna,2011,36.77,34.83467552661896,35.09396878947355
2014-06-01,Khulna,2011,33.77,33.27946708202362,33.52618097275483
2014-07-01,Khulna,2011,32.85,32.43884010314942,32.33219255011987
2014-08-01,Khulna,2011,32.95,32.42676744937897,32.44119992692994
2014-09-01,Khulna,2011,33.28,32.61151267051697,32.65323983188593
2014-10-01,Khulna,2011,33.13,32.320215113162995,32.411019667177236
2014-11-01,Khulna,2011,31.01,29.723705952167514,30.180714781903088
2014-12-01,Khulna,2011,25.56,26.57876662373543,26.649820167338966
2015-01-01,Khulna,2014,25.25,25.216207294464112,25.09465182033924
2015-02-01,Khulna,2014,29.3,27.29101655960083,29.20974344262583
2015-03-01,Khulna,2014,32.74,32.191883640289305,33.48982941470216
2015-04-01,Khulna,2014,34.18,35.70178544998169,35.607042224215256
2015-05-01,Khulna,2014,36.05,35.72604806900024,35.40329350083132
2015-06-01,Khulna,2014,33.51,34.483340721130375,33.858711138593
2015-07-01,Khulna,2014,31.53,34.036808280944825,32.56664850806346
2015-08-01,Khulna,2014,32.74,33.94824131011963,32.63796652000965
2015-09-01,Khulna,2014,33.34,33.75010288238526,32.852390788833134
2015-10-01,Khulna,2014,33.08,33.06200340270996,32.46314503933516
2015-11-01,Khulna,2014,30.84,31.506086139678956,30.246897712212828
2015-12-01,Khulna,2014,26.26,29.175113468170167,26.416489517052703
2016-01-01,Khulna,2014,25.83,27.00604751586914,25.10894266135021
2016-02-01,Khulna,2014,30.27,26.37114589691162,29.053591766111996
2016-03-01,Khulna,2014,33.83,28.939212970733642,33.2988108889311
2016-04-01,Khulna,2014,36.31,32.7171262550354,35.43087950278562
2016-05-01,Khulna,2014,35.13,34.811244850158694,35.30389903216559
2016-06-01,Khulna,2014,33.82,34.825981121063236,33.78843348546319
2016-07-01,Khulna,2014,32.33,34.17455366134644,32.48755507930329
2016-08-01,Khulna,2014,33.04,33.715287380218506,32.570469057001894
2016-09-01,Khulna,2014,34.02,33.47753379821778,32.793570801391404
2016-10-01,Khulna,2014,33.36,33.05930316925049,32.41483104234314
2016-11-01,Khulna,2014,29.9,32.02847574234009,30.213080781804223
2016-12-01,Khulna,2014,27.07,30.276709156036375,26.395963319000558
2017-01-01,Khulna,2014,26.22,28.114341430664062,25.058487773492786
2017-02-01,Khulna,2014,29.64,26.51464686870575,29.01091322979144
2017-03-01,Khulna,2014,31.66,27.429930953979493,33.26336518210156
2017-04-01,Khulna,2014,34.7,30.82634056091309,35.40191192365442
2017-05-01,Khulna,2014,35.9,33.87350080490113,35.28024671595586
2017-06-01,Khulna,2014,33.98,34.79430788040161,33.76786760561675
